"GEO_ID","NAME","B27010_001E","B27010_001M","B27010_002E","B27010_002M","B27010_003E","B27010_003M","B27010_004E","B27010_004M","B27010_005E","B27010_005M","B27010_006E","B27010_006M","B27010_007E","B27010_007M","B27010_008E","B27010_008M","B27010_009E","B27010_009M","B27010_010E","B27010_010M","B27010_011E","B27010_011M","B27010_012E","B27010_012M","B27010_013E","B27010_013M","B27010_014E","B27010_014M","B27010_015E","B27010_015M","B27010_016E","B27010_016M","B27010_017E","B27010_017M","B27010_018E","B27010_018M","B27010_019E","B27010_019M","B27010_020E","B27010_020M","B27010_021E","B27010_021M","B27010_022E","B27010_022M","B27010_023E","B27010_023M","B27010_024E","B27010_024M","B27010_025E","B27010_025M","B27010_026E","B27010_026M","B27010_027E","B27010_027M","B27010_028E","B27010_028M","B27010_029E","B27010_029M","B27010_030E","B27010_030M","B27010_031E","B27010_031M","B27010_032E","B27010_032M","B27010_033E","B27010_033M","B27010_034E","B27010_034M","B27010_035E","B27010_035M","B27010_036E","B27010_036M","B27010_037E","B27010_037M","B27010_038E","B27010_038M","B27010_039E","B27010_039M","B27010_040E","B27010_040M","B27010_041E","B27010_041M","B27010_042E","B27010_042M","B27010_043E","B27010_043M","B27010_044E","B27010_044M","B27010_045E","B27010_045M","B27010_046E","B27010_046M","B27010_047E","B27010_047M","B27010_048E","B27010_048M","B27010_049E","B27010_049M","B27010_050E","B27010_050M","B27010_051E","B27010_051M","B27010_052E","B27010_052M","B27010_053E","B27010_053M","B27010_054E","B27010_054M","B27010_055E","B27010_055M","B27010_056E","B27010_056M","B27010_057E","B27010_057M","B27010_058E","B27010_058M","B27010_059E","B27010_059M","B27010_060E","B27010_060M","B27010_061E","B27010_061M","B27010_062E","B27010_062M","B27010_063E","B27010_063M","B27010_064E","B27010_064M","B27010_065E","B27010_065M","B27010_066E","B27010_066M",
"1500000US150030034064","Block Group 4, Census Tract 34.06, Honolulu County, Hawaii","702","301","126","121","126","121","25","42","73","84","28","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","84","68","84","68","84","68","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","324","145","215","126","191","109","24","37","0","11","0","11","0","11","0","11","80","85","59","74","0","11","21","37","0","11","0","11","0","11","0","11","29","35","168","89","58","50","19","30","13","21","26","30","0","11","0","11","110","67","0","11","29","34","54","47","0","11","0","11","0","11","27","30","0","11",
"1500000US150030034071","Block Group 1, Census Tract 34.07, Honolulu County, Hawaii","816","77","35","21","30","20","20","18","9","13","0","11","1","2","0","11","0","11","5","7","0","11","0","11","0","11","0","11","0","11","5","7","0","11","96","45","93","45","90","45","0","11","0","11","3","5","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","3","7","199","41","182","43","151","46","5","8","0","11","11","11","15","20","0","11","11","11","6","8","0","11","0","11","0","11","0","11","0","11","5","8","6","14","486","63","104","40","10","11","0","11","94","39","0","11","0","11","382","67","0","11","188","63","52","37","11","12","0","11","0","11","131","40","0","11",
"1500000US150030035011","Block Group 1, Census Tract 35.01, Honolulu County, Hawaii","750","204","98","72","98","72","45","52","0","11","0","11","38","32","15","22","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","41","45","41","45","13","21","0","11","0","11","28","39","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","379","123","310","102","223","91","28","27","0","11","27","27","0","11","32","43","45","41","16","26","0","11","0","11","18","24","0","11","0","11","11","17","24","36","232","88","53","64","13","19","0","11","40","62","0","11","0","11","179","71","0","11","82","67","12","18","28","31","0","11","0","11","57","49","0","11",
"1500000US150030035012","Block Group 2, Census Tract 35.01, Honolulu County, Hawaii","1535","220","171","78","142","76","80","53","0","11","0","11","44","57","18","27","0","11","29","43","29","43","0","11","0","11","0","11","0","11","0","11","0","11","364","137","304","118","272","118","7","12","0","11","5","11","20","31","0","11","60","47","37","43","0","11","0","11","0","11","0","11","23","28","0","11","611","125","518","121","370","108","22","25","10","15","109","79","7","11","0","11","67","56","23","29","0","11","0","11","0","11","0","11","0","11","44","37","26","40","389","104","63","63","0","11","0","11","63","63","0","11","0","11","326","98","0","11","105","53","75","47","59","42","0","11","0","11","87","53","0","11",
"1500000US150030035021","Block Group 1, Census Tract 35.02, Honolulu County, Hawaii","641","155","82","62","82","62","31","35","0","11","0","11","27","29","24","44","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","93","61","76","57","32","35","0","11","0","11","31","34","13","24","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","17","28","307","112","278","103","193","81","42","40","0","11","43","40","0","11","0","11","14","22","0","11","0","11","0","11","0","11","0","11","0","11","14","22","15","24","159","84","32","36","0","11","0","11","32","36","0","11","0","11","127","79","0","11","82","69","15","23","0","11","0","11","0","11","30","25","0","11",
"1500000US150030035022","Block Group 2, Census Tract 35.02, Honolulu County, Hawaii","1435","332","133","161","133","161","102","154","0","11","0","11","31","48","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","270","157","148","79","148","79","0","11","0","11","0","11","0","11","0","11","16","27","0","11","0","11","0","11","0","11","0","11","16","27","106","107","688","245","658","242","534","232","14","23","0","11","110","106","0","11","0","11","30","34","0","11","0","11","0","11","0","11","0","11","0","11","30","34","0","11","344","119","119","128","15","25","0","11","104","119","0","11","0","11","225","109","0","11","45","42","0","11","65","52","0","11","32","36","83","89","0","11",
"1500000US150030035023","Block Group 3, Census Tract 35.02, Honolulu County, Hawaii","1754","320","158","113","141","110","93","92","0","11","0","11","48","60","0","11","0","11","17","27","0","11","0","11","0","11","0","11","0","11","17","27","0","11","351","196","224","114","138","76","0","11","0","11","86","84","0","11","0","11","70","69","0","11","0","11","0","11","0","11","17","28","53","63","57","91","679","185","610","174","524","173","14","23","0","11","72","52","0","11","0","11","69","78","0","11","0","11","0","11","0","11","0","11","0","11","69","78","0","11","566","166","76","57","0","11","17","27","59","49","0","11","0","11","490","166","0","11","126","90","64","45","214","133","0","11","0","11","86","67","0","11",
"1500000US150030036011","Block Group 1, Census Tract 36.01, Honolulu County, Hawaii","1346","320","254","155","254","155","125","106","10","16","0","11","119","153","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","250","116","214","106","168","95","0","11","0","11","46","45","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","36","42","534","160","463","149","326","138","27","41","31","36","56","49","23","34","0","11","27","38","0","11","0","11","0","11","0","11","0","11","0","11","27","38","44","48","308","112","173","103","29","47","0","11","144","96","0","11","0","11","126","77","0","11","45","38","15","23","54","46","0","11","0","11","12","17","9","14",
"1500000US150030036012","Block Group 2, Census Tract 36.01, Honolulu County, Hawaii","2395","336","345","141","345","141","203","97","56","51","0","11","77","78","9","15","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","406","116","385","115","303","112","71","72","0","11","0","11","11","17","0","11","21","17","10","16","0","11","0","11","0","11","0","11","11","17","0","11","1111","204","1007","190","771","151","139","73","10","15","62","48","25","21","0","11","72","42","40","33","0","11","0","11","7","12","6","10","0","11","19","21","32","40","533","133","202","94","55","54","0","11","147","83","0","11","0","11","331","139","0","11","191","89","77","85","9","15","0","11","9","15","45","46","0","11",
"1500000US150030036031","Block Group 1, Census Tract 36.03, Honolulu County, Hawaii","1343","241","163","103","148","104","48","49","11","43","0","11","89","81","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","15","25","194","79","155","78","138","85","0","11","0","11","17","26","0","11","0","11","16","18","9","14","0","11","0","11","7","12","0","11","0","11","23","28","776","151","648","158","557","141","11","17","0","11","80","53","0","11","0","11","91","84","0","11","0","11","0","11","0","11","0","11","0","11","91","84","37","29","210","68","78","53","9","15","7","11","62","51","0","11","0","11","132","47","0","11","36","36","0","11","23","25","0","11","0","11","73","40","0","11",
"1500000US150030036032","Block Group 2, Census Tract 36.03, Honolulu County, Hawaii","1511","256","101","76","76","57","34","35","6","9","0","11","36","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","25","34","102","54","93","51","28","27","8","13","0","11","57","43","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","9","18","636","175","565","170","244","116","59","56","19","32","233","173","10","16","0","11","71","42","13","19","0","11","0","11","8","13","0","11","0","11","50","35","0","11","672","127","291","145","0","11","0","11","291","145","0","11","0","11","381","96","0","11","123","75","16","19","179","77","0","11","9","14","54","34","0","11",
"1500000US150030036041","Block Group 1, Census Tract 36.04, Honolulu County, Hawaii","742","181","78","70","78","70","68","69","10","17","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","106","73","94","70","94","70","0","11","0","11","0","11","0","11","0","11","12","18","0","11","0","11","0","11","0","11","0","11","12","18","0","11","331","97","312","92","266","93","10","17","10","16","10","14","0","11","16","23","19","22","0","11","0","11","0","11","8","13","11","17","0","11","0","11","0","11","227","106","58","51","17","27","0","11","41","41","0","11","0","11","169","89","0","11","29","26","9","14","30","47","0","11","0","11","101","69","0","11",
"1500000US150030036042","Block Group 2, Census Tract 36.04, Honolulu County, Hawaii","1487","273","150","114","142","112","77","101","16","19","0","11","26","39","23","26","0","11","8","12","0","11","0","11","0","11","8","12","0","11","0","11","0","11","274","103","236","91","143","75","61","52","0","11","0","11","32","41","0","11","28","35","19","22","0","11","0","11","0","11","0","11","9","15","10","17","736","125","689","126","615","120","46","36","0","11","20","23","8","12","0","11","39","50","39","50","0","11","0","11","0","11","0","11","0","11","0","11","8","13","327","146","57","58","14","21","0","11","43","47","0","11","0","11","270","134","0","11","70","59","68","60","55","89","0","11","0","11","77","59","0","11",
"1500000US150030037001","Block Group 1, Census Tract 37, Honolulu County, Hawaii","345","211","86","107","86","107","0","11","15","27","0","11","71","103","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","37","45","37","45","18","29","0","11","0","11","19","34","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","194","153","162","136","117","143","0","11","0","11","45","52","0","11","0","11","32","46","0","11","0","11","0","11","32","46","0","11","0","11","0","11","0","11","28","49","0","11","0","11","0","11","0","11","0","11","0","11","28","49","0","11","14","24","0","11","0","11","0","11","0","11","14","25","0","11",
"1500000US150030037002","Block Group 2, Census Tract 37, Honolulu County, Hawaii","2924","511","369","172","291","149","216","132","22","35","0","11","24","39","29","46","0","11","78","71","0","11","0","11","0","11","54","58","0","11","24","40","0","11","668","230","579","218","426","192","95","82","0","11","33","41","25","40","0","11","66","55","45","48","0","11","0","11","21","28","0","11","0","11","23","37","1141","313","926","269","807","257","97","73","0","11","0","11","22","37","0","11","200","183","37","58","0","11","0","11","0","11","72","86","0","11","91","101","15","24","746","222","178","127","24","40","0","11","154","122","0","11","0","11","568","197","0","11","300","133","104","91","0","11","0","11","0","11","164","134","0","11",
"1500000US150030037003","Block Group 3, Census Tract 37, Honolulu County, Hawaii","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","19","31","19","31","0","11","0","11","0","11","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"1500000US150030037004","Block Group 4, Census Tract 37, Honolulu County, Hawaii","422","321","63","99","63","99","63","99","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","292","181","292","181","207","156","18","28","0","11","48","54","0","11","19","31","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","49","79","49","79","49","79","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","18","29","0","11","0","11","0","11","0","11","0","11","0","11","18","29","0","11","0","11","18","29","0","11","0","11","0","11","0","11","0","11",
"1500000US150030037005","Block Group 5, Census Tract 37, Honolulu County, Hawaii","1264","379","71","90","71","90","0","11","9","21","0","11","62","99","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","519","251","469","246","320","178","42","50","0","11","107","101","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","50","74","453","217","421","212","314","189","0","11","0","11","51","59","56","87","0","11","32","32","15","23","0","11","0","11","10","18","7","13","0","11","0","11","0","11","221","87","91","58","18","29","0","11","73","59","0","11","0","11","130","71","0","11","14","22","40","43","17","28","0","11","0","11","59","53","0","11",
"1500000US150030037006","Block Group 6, Census Tract 37, Honolulu County, Hawaii","443","364","180","193","129","132","50","82","79","105","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","51","82","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","201","177","182","174","109","146","73","98","0","11","0","11","0","11","0","11","19","29","19","29","0","11","0","11","0","11","0","11","0","11","0","11","0","11","62","57","0","11","0","11","0","11","0","11","0","11","0","11","62","57","0","11","0","11","39","44","0","11","0","11","0","11","23","35","0","11",
"1500000US150030037007","Block Group 7, Census Tract 37, Honolulu County, Hawaii","1574","315","242","148","222","144","168","113","54","91","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","20","30","263","133","263","133","153","95","92","77","0","11","0","11","0","11","18","28","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","758","162","668","153","517","138","90","80","0","11","16","26","45","54","0","11","58","57","32","38","0","11","0","11","0","11","26","40","0","11","0","11","32","36","311","152","102","98","0","11","25","40","77","74","0","11","0","11","209","133","0","11","85","89","74","84","0","11","0","11","0","11","50","79","0","11",
